Customer_ID,Age,Annual_Income,Credit_Limit,Balance,Purchases,Payment_Ratio,Late_Payments,Utilization,Risk_Level
5199,69,492172,772884,563783,156383,0.41,8,0.73,High Risk
5200,55,492256,679339,709637,59928,0.71,6,1.04,High Risk
5201,31,1042005,403018,430623,294535,0.4,0,1.07,High Risk
5202,41,698558,657666,471010,237739,0.87,2,0.72,Medium Risk
5203,31,1366103,821775,469446,130907,0.7,0,0.57,Low Risk
5204,50,1562946,941729,736502,426192,0.8,5,0.78,Medium Risk
5205,68,1998688,861030,199438,670788,0.84,8,0.23,High Risk
5206,55,923421,306947,172512,333014,0.83,3,0.56,Low Risk
5207,42,498290,341810,283072,65481,0.97,6,0.83,High Risk
5208,58,1735189,198561,186512,221495,0.35,5,0.94,High Risk
5209,51,1112413,957466,855427,209693,0.9,0,0.89,Medium Risk
5210,34,458466,470394,137391,158607,0.51,2,0.29,Low Risk
5211,44,244568,516026,398732,91106,0.82,2,0.77,Medium Risk
5212,69,667995,282521,56323,170218,0.89,3,0.2,Low Risk
5213,52,556960,940761,710834,199866,0.33,6,0.76,High Risk
5214,56,945558,710835,654343,66811,0.39,4,0.92,High Risk
5215,52,1497433,461848,366949,128352,0.73,3,0.79,Medium Risk
5216,35,1967543,256185,201721,224894,0.58,7,0.79,High Risk
5217,63,1474568,500124,409326,390148,0.55,6,0.82,High Risk
5218,55,666276,463142,259294,115080,0.96,9,0.56,High Risk
5219,23,1590944,496848,260095,194603,0.46,4,0.52,Low Risk
5220,36,738638,595679,351120,216582,0.59,0,0.59,Low Risk
5221,25,566896,190306,63267,138307,0.72,9,0.33,High Risk
5222,41,1806909,288411,172820,720246,0.65,6,0.6,High Risk
5223,30,665518,77268,84611,250686,0.67,4,1.1,High Risk
5224,39,962375,669190,280929,151715,0.51,4,0.42,Low Risk
5225,45,1631478,211341,121347,413370,0.66,8,0.57,High Risk
5226,24,1632404,736724,597187,296146,0.48,1,0.81,Medium Risk
5227,49,329663,996296,940422,91787,0.86,8,0.94,High Risk
5228,39,207353,329686,36261,49828,0.99,3,0.11,Low Risk
5229,63,208578,293966,244134,78302,0.68,4,0.83,Medium Risk
5230,22,1321779,968861,249713,352746,0.43,9,0.26,High Risk
5231,30,1248589,974192,894601,238708,0.32,6,0.92,High Risk
5232,63,1042981,160597,40074,295681,0.79,9,0.25,High Risk
5233,45,1400218,704929,652134,412560,0.56,8,0.93,High Risk
5234,40,1366739,856021,976139,447986,0.39,2,1.14,High Risk
5235,68,1456952,442754,153147,252020,0.57,8,0.35,High Risk
5236,39,511299,318509,34909,101049,0.74,7,0.11,High Risk
5237,43,555325,913499,202802,83440,0.35,6,0.22,High Risk
5238,44,1412055,390849,434330,221601,0.55,5,1.11,High Risk
5239,31,1382938,273202,168678,261256,0.91,2,0.62,Medium Risk
5240,66,327771,749082,517936,42678,0.53,7,0.69,High Risk
5241,54,785570,867785,232907,124383,0.36,6,0.27,High Risk
5242,48,1113623,184275,218512,342755,0.6,2,1.19,High Risk
5243,25,1229278,807504,242847,127329,0.46,0,0.3,Low Risk
5244,25,1682490,333902,254593,339782,0.87,5,0.76,Medium Risk
5245,41,258946,206389,149912,49674,0.4,7,0.73,High Risk
5246,32,1983517,290948,50027,424258,0.78,5,0.17,Low Risk
5247,24,901119,658604,787745,131691,0.52,3,1.2,High Risk
5248,69,925722,105565,74429,142308,0.59,0,0.71,Medium Risk
5249,62,436916,113892,30879,37690,0.72,0,0.27,Low Risk
5250,40,959824,208312,193789,120472,1.0,3,0.93,High Risk
5251,58,1580229,905198,481272,458150,0.77,5,0.53,Low Risk
5252,45,1537838,536568,449167,96654,0.42,6,0.84,High Risk
5253,34,1536938,635656,219794,310665,0.99,6,0.35,High Risk
5254,31,488209,260566,290398,166622,0.4,5,1.11,High Risk
5255,52,1599227,772492,112037,120083,0.63,1,0.15,Low Risk
5256,31,1770530,249950,30558,122332,0.44,7,0.12,High Risk
5257,38,507162,873913,918758,34462,1.0,7,1.05,High Risk
5258,47,1673290,954968,667157,441553,0.55,8,0.7,High Risk
5259,38,1246693,322187,153249,440420,0.46,6,0.48,High Risk
5260,43,1738404,175751,44861,558206,0.68,1,0.26,Low Risk
5261,31,1435177,630567,104545,508594,0.89,9,0.17,High Risk
5262,41,874977,66782,28385,227070,0.31,3,0.43,Low Risk
5263,64,1082862,511140,507134,191506,0.53,7,0.99,High Risk
5264,25,390111,858535,267642,113261,0.64,7,0.31,High Risk
5265,43,610986,447318,526683,75621,0.96,5,1.18,High Risk
5266,61,928439,768871,746392,80150,0.53,8,0.97,High Risk
5267,45,1695736,480648,54304,662678,0.41,6,0.11,High Risk
5268,61,1135085,232591,163893,170546,0.47,5,0.7,Medium Risk
5269,30,1660461,247144,132332,432922,0.79,3,0.54,Low Risk
5270,42,1591778,563441,331542,594867,0.3,8,0.59,High Risk
5271,39,684315,638341,375285,241312,0.89,9,0.59,High Risk
5272,21,311605,976805,1012227,53742,0.66,1,1.04,High Risk
5273,27,1621205,687430,587196,332881,0.73,9,0.85,High Risk
5274,24,743631,206449,86659,208717,0.69,0,0.42,Low Risk
5275,21,512557,596715,398120,120831,0.34,8,0.67,High Risk
5276,35,1754025,76368,48545,693066,0.83,6,0.64,High Risk
5277,60,1376181,89674,37287,167565,0.77,6,0.42,High Risk
5278,32,1241639,600251,469719,457796,0.44,5,0.78,Medium Risk
5279,42,700299,481140,382424,225213,0.55,9,0.79,High Risk
5280,42,480068,877677,191392,124980,0.89,7,0.22,High Risk
5281,67,1960985,197962,39212,698057,0.46,9,0.2,High Risk
5282,37,1618009,263617,34963,111821,0.44,1,0.13,Low Risk
5283,49,1473676,254696,191414,86677,0.87,2,0.75,Medium Risk
5284,66,1050839,790082,944527,379818,0.42,9,1.2,High Risk
5285,34,442923,238545,262290,72892,0.92,0,1.1,High Risk
5286,40,494210,383723,232948,27847,0.45,3,0.61,Medium Risk
5287,68,942943,965759,435335,329774,0.38,2,0.45,Low Risk
5288,53,1836758,638699,579036,727648,0.31,6,0.91,High Risk
5289,63,1451504,237094,111154,118977,0.42,6,0.47,High Risk
5290,35,1895219,103093,14247,572981,0.65,0,0.14,Low Risk
5291,32,849188,663624,444021,82945,0.69,3,0.67,Medium Risk
5292,60,1495549,271410,122888,151963,0.99,9,0.45,High Risk
5293,40,1421221,289303,43008,289939,0.88,3,0.15,Low Risk
5294,50,673452,700723,655656,73372,0.79,0,0.94,High Risk
5295,58,622373,943585,689245,124052,0.58,5,0.73,Medium Risk
5296,23,1328396,928355,449215,187528,0.45,3,0.48,Low Risk
5297,48,852366,789651,440999,182491,0.84,9,0.56,High Risk
5298,46,1343105,932695,173541,506664,0.98,1,0.19,Low Risk
5299,50,1564106,859817,202868,531423,0.73,8,0.24,High Risk
5300,33,1583759,615303,345172,386187,0.61,3,0.56,Low Risk
5301,33,1694417,530828,141420,636870,0.72,7,0.27,High Risk
5302,22,1128993,617846,190893,157078,0.44,4,0.31,Low Risk
5303,57,1725001,106275,53731,295573,0.91,4,0.51,Low Risk
5304,69,1234572,287841,194694,144808,0.37,2,0.68,Medium Risk
5305,58,691743,436874,311616,65659,0.69,4,0.71,Medium Risk
5306,22,1064827,876001,559309,373220,0.77,6,0.64,High Risk
5307,56,1227014,120753,21765,132250,0.88,0,0.18,Low Risk
5308,46,959343,335438,63003,332410,0.71,8,0.19,High Risk
5309,31,546704,817186,266605,115787,0.37,0,0.33,Low Risk
5310,28,1654888,346489,368530,433187,0.37,5,1.06,High Risk
5311,64,1536282,963972,214681,228984,0.66,2,0.22,Low Risk
5312,60,541882,173936,155560,62814,0.7,0,0.89,Medium Risk
5313,63,1184063,715876,716824,109006,0.86,6,1.0,High Risk
5314,42,1960092,981259,211421,260109,0.65,6,0.22,High Risk
5315,40,225848,596445,451132,84460,0.61,6,0.76,High Risk
5316,28,1446963,826992,782330,548835,0.5,3,0.95,High Risk
5317,49,1168356,945875,930276,139176,0.71,7,0.98,High Risk
5318,60,1752218,275706,36365,469361,0.53,9,0.13,High Risk
5319,46,1297124,184273,126912,266505,0.59,1,0.69,Medium Risk
5320,50,343608,996737,304010,89604,0.3,4,0.31,Low Risk
5321,37,457150,212270,228877,133930,0.79,2,1.08,High Risk
5322,40,1718679,327054,199936,107215,0.83,9,0.61,High Risk
5323,36,657772,242432,135108,55488,0.69,0,0.56,Low Risk
5324,66,400591,58301,19092,97180,0.65,4,0.33,Low Risk
5325,63,312409,243373,76866,43778,0.66,7,0.32,High Risk
5326,27,962879,473231,563320,299306,0.45,9,1.19,High Risk
5327,36,1066549,221185,38573,93427,0.59,9,0.17,High Risk
5328,65,936666,995395,145599,290973,0.71,3,0.15,Low Risk
5329,67,207385,929188,364707,34094,0.74,1,0.39,Low Risk
5330,68,1305322,601025,302420,171828,0.76,0,0.5,Low Risk
5331,47,1008974,638915,336739,310050,0.47,5,0.53,Low Risk
5332,43,1364089,616934,191822,218109,0.53,1,0.31,Low Risk
5333,44,907918,820596,929745,268049,0.69,3,1.13,High Risk
5334,29,1202198,387479,423256,295349,0.86,6,1.09,High Risk
5335,55,1826648,256985,166266,531793,0.99,3,0.65,Medium Risk
5336,40,1666859,868584,806901,138467,0.71,8,0.93,High Risk
5337,57,472195,675952,234721,121978,0.81,6,0.35,High Risk
5338,62,374371,683360,710896,128087,0.7,3,1.04,High Risk
5339,37,1770932,157378,87049,386388,0.32,0,0.55,Low Risk
5340,67,880527,406528,100366,173601,0.46,3,0.25,Low Risk
5341,51,1153006,599609,583065,65790,0.84,6,0.97,High Risk
5342,28,1215610,195649,123027,470974,0.54,1,0.63,Medium Risk
5343,35,1446676,449901,345413,572964,0.99,4,0.77,Medium Risk
5344,51,569587,346512,384037,176986,0.71,8,1.11,High Risk
5345,50,1078119,692429,505171,102533,0.33,7,0.73,High Risk
5346,66,1904618,453536,178149,522028,0.46,4,0.39,Low Risk
5347,40,1929140,178795,85322,314284,0.46,3,0.48,Low Risk
5348,59,589712,447324,466146,140720,0.33,7,1.04,High Risk
5349,32,1400514,621064,617479,96614,0.59,1,0.99,High Risk
5350,69,1033094,705803,644808,326376,0.76,3,0.91,High Risk
5351,37,221131,140249,33918,56890,0.42,6,0.24,High Risk
5352,62,906752,595984,187001,119820,0.38,5,0.31,Low Risk
5353,50,1424362,852131,744155,391205,0.41,0,0.87,Medium Risk
5354,49,1215908,281814,114380,260143,0.98,9,0.41,High Risk
5355,39,1905029,435854,384632,436387,0.93,7,0.88,High Risk
5356,66,1327597,239919,207001,103173,0.93,3,0.86,Medium Risk
5357,31,1783547,852329,637110,102840,0.91,8,0.75,High Risk
5358,54,1858556,344124,408529,310887,0.54,3,1.19,High Risk
5359,27,860694,293316,311462,57116,0.88,0,1.06,High Risk
5360,64,954200,955670,222389,161240,0.96,4,0.23,Low Risk
5361,54,1881026,243061,220370,342474,0.92,7,0.91,High Risk
5362,40,563203,294021,303858,79850,0.34,1,1.03,High Risk
5363,58,536190,260476,275874,168510,0.88,4,1.06,High Risk
5364,44,412253,263479,175402,81601,0.67,3,0.67,Medium Risk
5365,30,919072,148671,155121,75325,0.69,8,1.04,High Risk
5366,52,1403548,782857,814011,281662,0.46,2,1.04,High Risk
5367,35,1148611,706552,501177,81729,0.68,7,0.71,High Risk
5368,57,518804,594940,413665,107253,0.87,7,0.7,High Risk
5369,40,242822,434417,337452,77009,0.97,9,0.78,High Risk
5370,23,955191,959899,262030,313050,0.63,4,0.27,Low Risk
5371,57,254400,770587,703386,51768,0.69,6,0.91,High Risk
5372,60,1576699,696457,751781,578866,0.74,2,1.08,High Risk
5373,28,700098,903582,646953,53460,0.95,8,0.72,High Risk
5374,60,1049937,710691,647105,394474,0.93,2,0.91,High Risk
5375,64,1319786,934973,630671,490319,0.97,4,0.67,Medium Risk
5376,43,1352075,508621,365250,505588,0.84,8,0.72,High Risk
5377,60,1302376,364969,268172,282101,0.93,6,0.73,High Risk
5378,31,1407145,593632,226289,109699,0.68,2,0.38,Low Risk
5379,66,950956,274969,258979,225938,0.58,4,0.94,High Risk
5380,28,375383,624780,348962,83899,0.69,2,0.56,Low Risk
5381,49,1461847,351687,58356,188222,0.49,5,0.17,Low Risk
5382,50,1249346,973658,616506,398653,0.68,3,0.63,Medium Risk
5383,30,811770,208096,49264,46866,0.64,5,0.24,Low Risk
5384,59,512249,752666,736969,179705,0.45,5,0.98,High Risk
5385,48,622216,546131,157621,169400,0.56,9,0.29,High Risk
5386,69,1512279,911016,996012,548067,0.69,0,1.09,High Risk
5387,56,1771323,840243,905046,323231,0.82,5,1.08,High Risk
5388,33,1079041,760836,819578,116683,0.54,3,1.08,High Risk
5389,52,1825462,427566,191816,291682,0.57,4,0.45,Low Risk
5390,56,637543,955628,428744,242006,0.52,9,0.45,High Risk
5391,57,555803,597358,297742,93934,0.76,0,0.5,Low Risk
5392,46,731270,470168,502539,41340,0.54,7,1.07,High Risk
5393,42,1922760,327039,169916,564073,0.97,2,0.52,Low Risk
5394,24,1609132,835591,603895,523352,0.38,3,0.72,Medium Risk
5395,51,843430,552720,645699,224700,0.31,2,1.17,High Risk
5396,38,733435,371666,322617,229734,0.46,7,0.87,High Risk
5397,58,600294,658003,642386,147669,0.53,9,0.98,High Risk
5398,44,1596000,995426,602242,269389,0.61,3,0.61,Medium Risk
5399,43,1333985,379640,354268,345146,0.86,6,0.93,High Risk
5400,42,790141,411109,402281,236598,0.63,1,0.98,High Risk
5401,22,560788,193730,164950,164756,0.81,6,0.85,High Risk
5402,51,967292,263447,315934,308377,0.33,6,1.2,High Risk
5403,31,892572,770920,143988,317031,0.32,3,0.19,Low Risk
5404,48,1070426,116553,118351,63607,0.5,1,1.02,High Risk
5405,66,1896381,616659,208801,585225,0.62,9,0.34,High Risk
5406,52,245456,913212,721380,70407,0.46,3,0.79,Medium Risk
5407,25,919163,124036,123895,360058,0.81,9,1.0,High Risk
5408,58,1293999,748546,609712,129497,0.65,9,0.81,High Risk
5409,30,1619606,658461,264025,395838,1.0,1,0.4,Low Risk
5410,60,1893036,934740,408892,348476,0.63,3,0.44,Low Risk
5411,66,539860,888961,675738,83882,0.84,8,0.76,High Risk
5412,44,1491143,570369,625101,381730,0.41,7,1.1,High Risk
5413,55,1393032,222346,182922,372398,0.33,5,0.82,Medium Risk
5414,64,212128,869036,492560,63632,0.68,0,0.57,Low Risk
5415,68,474617,83684,87977,179978,0.31,3,1.05,High Risk
5416,43,436355,921246,394787,98507,0.56,2,0.43,Low Risk
5417,37,1250942,133606,90770,427983,0.78,7,0.68,High Risk
5418,21,751866,559520,246425,257752,0.67,9,0.44,High Risk
5419,51,1163153,228306,219976,110371,0.68,1,0.96,High Risk
5420,51,1184605,210992,67658,265845,0.51,3,0.32,Low Risk
5421,62,1699928,365383,300134,438965,0.41,1,0.82,Medium Risk
5422,62,1088440,609409,503196,118312,0.76,5,0.83,Medium Risk
5423,54,1210016,402565,452577,324262,0.79,6,1.12,High Risk
5424,29,716450,237482,139001,198776,0.35,2,0.59,Low Risk
5425,42,1154473,750303,484668,127587,0.4,2,0.65,Medium Risk
5426,33,1097441,767061,581884,410084,0.55,1,0.76,Medium Risk
5427,45,1064177,188024,45051,386473,0.95,3,0.24,Low Risk
5428,68,475073,439557,263986,66645,0.87,8,0.6,High Risk
5429,38,1914380,54617,14479,582384,0.31,2,0.27,Low Risk
5430,32,1126260,479173,463158,305654,0.46,4,0.97,High Risk
5431,60,1120957,555274,255233,318015,0.87,5,0.46,Low Risk
5432,37,1952360,287136,166699,504291,0.36,2,0.58,Low Risk
5433,35,1684054,245942,101190,301940,0.97,6,0.41,High Risk
5434,62,1820156,129021,49400,108543,0.94,1,0.38,Low Risk
5435,35,1799190,499997,593144,357729,0.55,5,1.19,High Risk
5436,35,1759070,420059,426874,620931,0.42,6,1.02,High Risk
5437,59,1412673,386101,229362,84002,0.94,4,0.59,Low Risk
5438,33,390011,842732,852220,113100,0.71,6,1.01,High Risk
5439,37,910733,935069,789487,75448,0.73,3,0.84,Medium Risk
5440,52,987478,114199,62835,263155,0.81,4,0.55,Low Risk
5441,29,1386294,632960,82791,297010,0.6,4,0.13,Low Risk
5442,60,259938,654903,723587,66875,0.68,2,1.1,High Risk
5443,40,777517,646944,226122,169345,0.58,8,0.35,High Risk
5444,46,1473344,910458,816872,159495,0.79,2,0.9,High Risk
5445,47,1700776,405942,404704,671615,0.72,8,1.0,High Risk
5446,41,1143791,999590,745141,448461,0.5,9,0.75,High Risk
5447,38,421351,434518,357370,53623,0.32,8,0.82,High Risk
5448,33,824445,426459,74901,274412,0.46,0,0.18,Low Risk
5449,36,1752142,990751,709835,590981,0.61,8,0.72,High Risk
5450,29,1938772,789340,336427,422046,0.73,2,0.43,Low Risk
5451,32,650951,456204,330593,236454,0.74,6,0.72,High Risk
5452,64,850118,820430,627308,280542,0.72,7,0.76,High Risk
5453,58,836008,537598,97111,238476,0.84,1,0.18,Low Risk
5454,39,1485409,519394,301700,361186,0.71,3,0.58,Low Risk
5455,27,1508280,931282,960806,409180,0.68,7,1.03,High Risk
5456,55,795647,859834,200432,114684,0.94,2,0.23,Low Risk
5457,68,619241,982295,907747,231573,0.4,0,0.92,High Risk
5458,38,1770799,325111,229889,603951,0.41,5,0.71,Medium Risk
5459,36,1153524,156763,121592,328213,0.64,5,0.78,Medium Risk
5460,59,1609375,437742,54267,438425,0.67,1,0.12,Low Risk
5461,24,1742368,165362,173661,177916,0.61,4,1.05,High Risk
5462,45,875781,193699,211701,266690,0.61,5,1.09,High Risk
5463,52,1273385,891537,700669,508498,0.95,9,0.79,High Risk
5464,60,781897,231274,274502,160607,0.87,4,1.19,High Risk
5465,33,872601,561234,242556,259316,0.45,2,0.43,Low Risk
5466,65,1164921,148095,48824,134480,0.54,1,0.33,Low Risk
5467,37,1634098,613092,160337,199160,0.81,7,0.26,High Risk
5468,69,995500,752322,224769,317172,0.81,4,0.3,Low Risk
5469,57,1051161,945539,130203,112564,0.64,4,0.14,Low Risk
5470,26,1275410,797654,696968,150525,0.37,4,0.87,Medium Risk
5471,39,794018,176258,167533,184265,0.89,8,0.95,High Risk
5472,33,1340332,928048,104790,114881,0.63,0,0.11,Low Risk
5473,46,541379,89724,32037,47573,0.75,2,0.36,Low Risk
5474,34,1824408,406141,138065,94026,0.48,7,0.34,High Risk
5475,51,1579580,872048,695345,571633,0.6,3,0.8,Medium Risk
5476,24,243911,393843,380705,29500,0.94,0,0.97,High Risk
5477,59,1441611,771936,687326,84492,0.61,5,0.89,Medium Risk
5478,28,501173,901333,845652,186827,0.49,0,0.94,High Risk
5479,45,325527,684772,605287,29320,0.42,8,0.88,High Risk
5480,33,680087,439925,411989,228126,0.44,5,0.94,High Risk
5481,52,1668624,982912,705801,415240,0.35,7,0.72,High Risk
5482,58,725720,124812,87441,141170,0.58,7,0.7,High Risk
5483,58,1511200,258185,259353,311077,0.71,2,1.0,High Risk
5484,48,847167,528191,408512,125472,0.44,2,0.77,Medium Risk
5485,50,1054938,717211,186822,301958,0.5,9,0.26,High Risk
5486,23,365505,502363,528727,74349,0.45,5,1.05,High Risk
5487,48,1393913,953313,600547,397025,0.76,6,0.63,High Risk
5488,23,798432,134669,50811,132246,0.92,8,0.38,High Risk
5489,65,928146,276799,142031,150012,0.43,1,0.51,Low Risk
5490,54,1889853,837461,608670,425888,0.44,2,0.73,Medium Risk
5491,36,200944,421916,224949,29670,0.64,3,0.53,Low Risk
5492,42,1128046,960174,721623,431237,0.32,7,0.75,High Risk
5493,52,1321815,436297,312859,228891,0.8,3,0.72,Medium Risk
5494,58,947128,975016,689451,122772,0.63,6,0.71,High Risk
5495,28,522142,414975,299691,79509,0.86,7,0.72,High Risk
5496,28,955115,679079,306329,347876,0.6,2,0.45,Low Risk
5497,26,669955,824761,864464,45871,0.82,9,1.05,High Risk
5498,34,1816607,674032,462058,663728,0.33,1,0.69,Medium Risk
5499,52,961582,193892,29147,255417,0.32,2,0.15,Low Risk
5500,55,1262541,93007,39432,331168,0.81,9,0.42,High Risk
5501,30,482531,812342,721994,37848,0.88,9,0.89,High Risk
5502,23,1822405,107239,89237,335379,0.49,2,0.83,Medium Risk
5503,32,1514448,496518,155976,569039,0.86,4,0.31,Low Risk
5504,69,782481,93184,111639,39198,0.54,2,1.2,High Risk
5505,51,1600647,707131,557580,299039,0.56,3,0.79,Medium Risk
5506,49,1798258,745155,342642,434233,0.7,9,0.46,High Risk
5507,25,1366899,384291,204389,278870,0.38,0,0.53,Low Risk
5508,45,1326411,699710,777788,441458,0.41,0,1.11,High Risk
5509,61,337552,782680,449443,79532,0.94,6,0.57,High Risk
5510,51,1169310,731822,267265,327300,0.57,4,0.37,Low Risk
5511,41,1735858,747307,357253,159829,0.86,6,0.48,High Risk
5512,40,1295808,858053,586219,173721,0.39,9,0.68,High Risk
5513,59,1711434,449141,122826,618223,0.81,9,0.27,High Risk
5514,42,1070671,184532,28801,266279,0.7,1,0.16,Low Risk
5515,24,276656,532916,289916,79212,0.86,8,0.54,High Risk
5516,33,702875,672504,730257,101346,0.46,0,1.09,High Risk
5517,65,763208,891121,997889,273785,0.99,9,1.12,High Risk
5518,62,1857718,341017,346320,198204,0.52,8,1.02,High Risk
5519,69,291258,874159,251284,92223,0.62,7,0.29,High Risk
5520,40,1497159,834228,128186,175057,0.46,0,0.15,Low Risk
5521,33,689752,405262,275850,215221,0.52,6,0.68,High Risk
5522,37,530185,239584,202324,208584,0.98,8,0.84,High Risk
5523,56,1992935,715635,587915,518392,0.6,8,0.82,High Risk
5524,53,1066754,960371,381862,325155,0.34,7,0.4,High Risk
5525,21,1313494,170204,80328,381071,0.64,1,0.47,Low Risk
5526,35,879613,399413,465056,171547,0.91,5,1.16,High Risk
5527,33,340075,772130,439669,49619,0.75,3,0.57,Low Risk
5528,37,413047,685349,557239,111502,0.64,5,0.81,Medium Risk
5529,44,1454083,518751,337568,533064,0.95,0,0.65,Medium Risk
5530,28,739002,704341,732694,273687,0.65,6,1.04,High Risk
5531,47,1395509,468250,478297,221478,0.33,8,1.02,High Risk
5532,65,1888561,964825,785186,660737,0.58,2,0.81,Medium Risk
5533,43,933955,519150,583987,102416,0.94,5,1.12,High Risk
5534,66,629473,702433,230759,169983,0.38,2,0.33,Low Risk
5535,28,1793574,416943,287777,401049,0.73,4,0.69,Medium Risk
5536,28,1105425,72184,25835,174684,0.64,4,0.36,Low Risk
5537,46,1696225,872318,185594,544211,0.79,8,0.21,High Risk
5538,67,1356472,854375,811011,410123,0.43,4,0.95,High Risk
5539,33,1450178,615357,476269,499102,0.98,6,0.77,High Risk
5540,59,519265,921375,197464,140850,0.8,7,0.21,High Risk
5541,57,660249,999852,1187543,80998,0.57,5,1.19,High Risk
5542,69,864802,775478,148968,218561,0.43,3,0.19,Low Risk
5543,48,1568936,78888,67528,200236,0.35,5,0.86,Medium Risk
5544,45,464554,162743,124408,171194,0.32,0,0.76,Medium Risk
5545,36,703262,793128,440678,191890,0.35,3,0.56,Low Risk
5546,22,274202,964087,1009369,55765,0.92,3,1.05,High Risk
5547,38,1768962,842108,407964,173883,0.84,9,0.48,High Risk
5548,37,1214692,438434,440729,344454,0.39,4,1.01,High Risk
5549,50,645934,502297,378069,52095,0.9,0,0.75,Medium Risk
5550,59,1836310,475728,252977,145612,0.62,0,0.53,Low Risk
5551,33,1681487,530538,253730,118527,0.91,3,0.48,Low Risk
5552,52,346493,909163,351992,128786,0.67,8,0.39,High Risk
5553,49,221008,523853,62293,45440,0.54,4,0.12,Low Risk
5554,66,1486414,775935,607442,155456,0.4,4,0.78,Medium Risk
